index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
290,402-4774686-7773937,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3652,JNE3652-TP-N-XL,Top,XL,B08ZHXGSW3,Shipped,1,INR,339.0,HYDERABAD,TELANGANA,500001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
291,402-2860689-5652319,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-L,Western Dress,L,B098315N2Z,Shipped,1,INR,744.0,SEONI,MADHYA PRADESH,480661.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
292,406-6386989-1689108,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET303,SET303-KR-NP-XL,Set,XL,B09K3F7D9H,Shipped,1,INR,888.0,BARUIPUR,WEST BENGAL,700145.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
293,408-9720884-9553122,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3396,JNE3396-KR-XXXL,kurta,3XL,B083ZZ8869,Shipped,1,INR,487.0,KENDRAPARA,ODISHA,754211.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
294,408-6428766-2839536,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3256,JNE3256-KR-XXXL,kurta,3XL,B07RSWN1C4,Shipped,1,INR,487.0,KENDRAPARA,ODISHA,754211.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
295,408-8641795-6914711,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-XS,Top,XS,B0987184SL,Shipped,1,INR,563.0,GURUGRAM,HARYANA,122001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
296,402-9475978-1434754,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-S,Western Dress,S,B09831NCG7,Shipped,1,INR,859.0,VIJAYAWADA,ANDHRA PRADESH,521225.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
297,407-5776821-9327552,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-L,Set,L,B0894YB3B1,Shipped,1,INR,1133.0,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,
298,171-6845071-0336346,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Shipped,1,INR,788.0,NASHIK,MAHARASHTRA,422003.0,IN,,False,,
299,404-7491342-1035558,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0280,J0280-SKD-S,Set,S,B08QGM7FCC,Shipped,1,INR,1463.0,THANE,MAHARASHTRA,401107.0,IN,,False,,
300,171-6783343-9758701,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,HOSHIARPUR,PUNJAB,146001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
301,402-0043314-1059527,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0339,J0339-DR-M,Western Dress,M,B09831YHGV,Unshipped,1,INR,744.0,SEONI,MADHYA PRADESH,480661.0,IN,,False,,
302,406-6586654-6641140,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3564,JNE3564-KR-XXXL,kurta,3XL,B09B2FNCBT,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
303,405-6120626-0941135,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET182,SET182-KR-DH-L,Set,L,B085HRLT87,Shipped,1,INR,657.0,Bengaluru,KARNATAKA,560017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
304,408-9255314-3102740,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET128,SET128-KR-DH-M,Set,M,B07WZFT117,Shipped,1,INR,1133.0,BARSHI,MAHARASHTRA,413401.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
305,408-3436456-9893130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXL,kurta,XXL,B08KRYCC8J,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,
306,408-3870331-6287517,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-L,kurta,L,B08KS2BPL8,Shipped,1,INR,399.0,Dehradun,UTTARAKHAND,248001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
307,408-3870331-6287517,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,Dehradun,UTTARAKHAND,248001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
308,407-2882576-2777135,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0011,J0011-LCD-M,Set,M,B08B3YNJG5,Shipped,1,INR,1233.0,HYDERABAD,TELANGANA,500089.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
309,403-2256919-4846738,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3881,JNE3881-DR-XXXL,Western Dress,3XL,B09VC3ST6H,Shipped,1,INR,825.0,BENGALURU,KARNATAKA,560068.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
310,403-2920089-2403567,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3639,JNE3639-TP-N-XXL,Top,XXL,B08ZH7RVGJ,Shipped,1,INR,487.0,CHENNAI,TAMIL NADU,600036.0,IN,,False,,
311,406-7792526-4685142,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XXL,Set,XXL,B099NJQ8JQ,Shipped,1,INR,563.0,HYDERABAD,TELANGANA,500028.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
312,406-7680255-6117120,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-XXL,kurta,XXL,B08XWBRM8L,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500028.0,IN,,False,,
313,402-4646784-8411501,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471.0,CHANDI MANDIR,HARYANA,134107.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
314,405-2788163-4515521,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3522,JNE3522-KR-XXL,kurta,XXL,B08W9K3MXR,Shipped,1,INR,342.0,ujjain,MADHYA PRADESH,456010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
315,405-1757140-2025918,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-XXL,kurta,XXL,B099FBTWW1,Shipped,1,INR,432.0,ujjain,MADHYA PRADESH,456010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
316,403-9105351-8453114,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,Haldwani,UTTARAKHAND,263139.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
317,402-0503400-6235514,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-S,Set,S,B09K3G4TS6,Shipped,1,INR,736.0,CHENNAI,TAMIL NADU,600125.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
318,408-3201739-2676310,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Shipped,1,INR,1260.0,MUMBAI,MAHARASHTRA,400049.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
319,171-8027093-8553945,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,Uttarkashi,UTTARAKHAND,249193.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
320,403-3331597-7637100,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Shipped,1,INR,1133.0,BHUBANESWAR,ODISHA,751006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
321,403-4424319-6635501,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,INR,759.0,Old Goa,Goa,403107.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
322,403-0906375-2269150,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5029,MEN5029-KR-M,kurta,M,B08YZ1SZDH,Unshipped,1,INR,475.0,MAHESHWAR,MADHYA PRADESH,451224.0,IN,,False,,
323,406-7261451-5682727,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XS,Western Dress,XS,B099NS55L1,Shipped,1,INR,744.0,BENGALURU,KARNATAKA,560037.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
324,407-5096970-7475550,04-30-22,Cancelled,Merchant,Amazon.in,Standard,J0010,J0010-LCD-L,Set,L,B08BJSDK5J,,0,INR,1902.86,HARDOI,UTTAR PRADESH,241001.0,IN,,False,Easy Ship,
325,402-6566640-5417947,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-M,Western Dress,M,B09SDXQ3X9,Shipped,1,INR,771.0,HYDERABAD,TELANGANA,500073.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
326,402-5302912-6805151,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-M,Western Dress,M,B09SDXTRS9,Shipped,1,INR,725.0,HYDERABAD,TELANGANA,500073.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
327,407-9707366-3029944,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3453,JNE3453-KR-S,kurta,S,B085HMWJ4R,,0,INR,473.33,NEW DELHI,DELHI,110074.0,IN,,False,Easy Ship,
328,402-1365379-0131533,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-M,Set,M,B0894XYMWS,Cancelled,0,,,KAMAREDDY,TELANGANA,503111.0,IN,,False,,
